Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM2099516	Basen-1 (9647)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099516/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664862	SRX1664862	Joseph R Ecker	"Jul 14, 2016"
GSM2099517	Bisig-1 (9648)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099517/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664863	SRX1664863	Joseph R Ecker	"Jul 14, 2016"
GSM2099518	Bivio-1 (9649)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099518/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664864	SRX1664864	Joseph R Ecker	"Jul 14, 2016"
GSM2099519	Corig-1 (9650)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099519/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664865	SRX1664865	Joseph R Ecker	"Jul 14, 2016"
GSM2099520	Filet-1 (9651)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099520/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664866	SRX1664866	Joseph R Ecker	"Jul 14, 2016"
GSM2099521	Fondi-1 (9652)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099521/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664867	SRX1664867	Joseph R Ecker	"Jul 14, 2016"
GSM2099522	Giffo-1 (9653)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099522/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664868	SRX1664868	Joseph R Ecker	"Jul 14, 2016"
GSM2099523	Liri-1 (9654)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099523/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664869	SRX1664869	Joseph R Ecker	"Jul 14, 2016"
GSM2099524	Marce-1 (9655)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099524/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664870	SRX1664870	Joseph R Ecker	"Jul 14, 2016"
GSM2099525	Marti-1 (9656)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099525/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664871	SRX1664871	Joseph R Ecker	"Jul 14, 2016"
GSM2099526	Melic-1 (9657)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099526/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664872	SRX1664872	Joseph R Ecker	"Jul 14, 2016"
GSM2099527	Nicas-1 (9658)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099527/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664873	SRX1664873	Joseph R Ecker	"Jul 14, 2016"
GSM2099528	Pigna-1 (9659)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099528/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664874	SRX1664874	Joseph R Ecker	"Jul 14, 2016"
GSM2099529	Sarno-1 (9660)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099529/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664875	SRX1664875	Joseph R Ecker	"Jul 14, 2016"
GSM2099530	Cimin-1 (9661)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099530/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664876	SRX1664876	Joseph R Ecker	"Jul 14, 2016"
GSM2099531	Stilo-1 (9662)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099531/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664877	SRX1664877	Joseph R Ecker	"Jul 14, 2016"
GSM2099532	Mitterberg-2-184 (9668)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099532/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664878	SRX1664878	Joseph R Ecker	"Jul 14, 2016"
GSM2099533	Mitterberg-3-187 (9671)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099533/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664879	SRX1664879	Joseph R Ecker	"Jul 14, 2016"
GSM2099534	Mitterberg-4-192 (9676)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099534/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664880	SRX1664880	Joseph R Ecker	"Jul 14, 2016"
GSM2099535	Mitterberg-4-194 (9678)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099535/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664881	SRX1664881	Joseph R Ecker	"Jul 14, 2016"
GSM2099536	Castelfed-1-195 (9679)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099536/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664882	SRX1664882	Joseph R Ecker	"Jul 14, 2016"
GSM2099537	Castelfed-2-200 (9684)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099537/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664883	SRX1664883	Joseph R Ecker	"Jul 14, 2016"
GSM2099538	Castelfed-3-206 (9690)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099538/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664884	SRX1664884	Joseph R Ecker	"Jul 14, 2016"
GSM2099539	Castelfed-3-209 (9693)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099539/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664885	SRX1664885	Joseph R Ecker	"Jul 14, 2016"
GSM2099540	Castelfed-4-210 (9694)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099540/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664886	SRX1664886	Joseph R Ecker	"Jul 14, 2016"
GSM2099541	Castelfed-4-214 (9696)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099541/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664887	SRX1664887	Joseph R Ecker	"Jul 14, 2016"
GSM2099542	Dolen-1 (9697)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099542/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664888	SRX1664888	Joseph R Ecker	"Jul 14, 2016"
GSM2099543	Goced-1 (9698)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099543/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664889	SRX1664889	Joseph R Ecker	"Jul 14, 2016"
GSM2099544	Kolar-1 (9699)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099544/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664890	SRX1664890	Joseph R Ecker	"Jul 14, 2016"
GSM2099545	Dolna-1-10 (9700)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099545/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664891	SRX1664891	Joseph R Ecker	"Jul 14, 2016"
GSM2099546	Ivano-1 (9701)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099546/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664892	SRX1664892	Joseph R Ecker	"Jul 14, 2016"
GSM2099547	Kolar-2 (9702)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099547/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664893	SRX1664893	Joseph R Ecker	"Jul 14, 2016"
GSM2099548	Melni-1 (9703)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099548/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664894	SRX1664894	Joseph R Ecker	"Jul 14, 2016"
GSM2099549	Melni-2 (9704)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099549/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664895	SRX1664895	Joseph R Ecker	"Jul 14, 2016"
GSM2099550	Choto-1 (9705)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099550/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664896	SRX1664896	Joseph R Ecker	"Jul 14, 2016"
GSM2099551	Dospa-1 (9706)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099551/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664897	SRX1664897	Joseph R Ecker	"Jul 14, 2016"
GSM2099552	Podvi-1 (9707)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099552/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664898	SRX1664898	Joseph R Ecker	"Jul 14, 2016"
GSM2099553	Kardz-1 (9708)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099553/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664899	SRX1664899	Joseph R Ecker	"Jul 14, 2016"
GSM2099554	Zerev-1-34 (9709)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099554/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664900	SRX1664900	Joseph R Ecker	"Jul 14, 2016"
GSM2099555	Zerev-1-35 (9710)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099555/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664901	SRX1664901	Joseph R Ecker	"Jul 14, 2016"
GSM2099556	Stara-1 (9713)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099556/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664902	SRX1664902	Joseph R Ecker	"Jul 14, 2016"
GSM2099557	Grivo-1 (9714)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099557/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664903	SRX1664903	Joseph R Ecker	"Jul 14, 2016"
GSM2099558	Leska-1-44 (9716)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099558/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664904	SRX1664904	Joseph R Ecker	"Jul 14, 2016"
GSM2099559	Kardz-2 (9717)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099559/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664905	SRX1664905	Joseph R Ecker	"Jul 14, 2016"
GSM2099560	Smolj-1 (9718)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099560/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664906	SRX1664906	Joseph R Ecker	"Jul 14, 2016"
GSM2099561	Koren-1 (9719)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099561/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664907	SRX1664907	Joseph R Ecker	"Jul 14, 2016"
GSM2099562	Schip-1 (9721)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099562/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664908	SRX1664908	Joseph R Ecker	"Jul 14, 2016"
GSM2099563	Groch-1 (9722)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099563/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664909	SRX1664909	Joseph R Ecker	"Jul 14, 2016"
GSM2099564	Slavi-2 (9723)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099564/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664910	SRX1664910	Joseph R Ecker	"Jul 14, 2016"
GSM2099565	Faneronemi-3 (9726)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099565/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664911	SRX1664911	Joseph R Ecker	"Jul 14, 2016"
GSM2099566	Olympia-2 (9727)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099566/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664912	SRX1664912	Joseph R Ecker	"Jul 14, 2016"
GSM2099567	Stiav-1 (9728)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099567/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664913	SRX1664913	Joseph R Ecker	"Jul 14, 2016"
GSM2099568	Stiav-2 (9729)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099568/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664914	SRX1664914	Joseph R Ecker	"Jul 14, 2016"
GSM2099569	Bela-1 (9730)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099569/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664915	SRX1664915	Joseph R Ecker	"Jul 14, 2016"
GSM2099570	Halca-1 (9732)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099570/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664916	SRX1664916	Joseph R Ecker	"Jul 14, 2016"
GSM2099571	Bela-2 (9733)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099571/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664917	SRX1664917	Joseph R Ecker	"Jul 14, 2016"
GSM2099572	Bela-3 (9734)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099572/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664918	SRX1664918	Joseph R Ecker	"Jul 14, 2016"
GSM2099573	Teiu-2 (9736)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099573/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664919	SRX1664919	Joseph R Ecker	"Jul 14, 2016"
GSM2099574	Ulies-1 (9737)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099574/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664920	SRX1664920	Joseph R Ecker	"Jul 14, 2016"
GSM2099575	Bran-1 (9738)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099575/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664921	SRX1664921	Joseph R Ecker	"Jul 14, 2016"
GSM2099576	Toc-1 (9739)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099576/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664922	SRX1664922	Joseph R Ecker	"Jul 14, 2016"
GSM2099577	Orast-1 (9741)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099577/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664923	SRX1664923	Joseph R Ecker	"Jul 14, 2016"
GSM2099578	Furni-1 (9743)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099578/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664924	SRX1664924	Joseph R Ecker	"Jul 14, 2016"
GSM2099579	Iasi-1 (9744)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099579/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664925	SRX1664925	Joseph R Ecker	"Jul 14, 2016"
GSM2099580	Sij 1/96 (9745)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099580/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664926	SRX1664926	Joseph R Ecker	"Jul 14, 2016"
GSM2099581	Malii-1 (9746)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099581/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664927	SRX1664927	Joseph R Ecker	"Jul 14, 2016"
GSM2099582	Zabar-1 (9747)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099582/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664928	SRX1664928	Joseph R Ecker	"Jul 14, 2016"
GSM2099583	Knjas-1 (9749)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099583/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664929	SRX1664929	Joseph R Ecker	"Jul 14, 2016"
GSM2099584	Sredn-1 (9754)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099584/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664930	SRX1664930	Joseph R Ecker	"Jul 14, 2016"
GSM2099585	Vajug-1 (9755)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099585/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664931	SRX1664931	Joseph R Ecker	"Jul 14, 2016"
GSM2099586	Staro-2 (9756)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099586/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664932	SRX1664932	Joseph R Ecker	"Jul 14, 2016"
GSM2099587	Bik-1 (9761)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099587/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664933	SRX1664933	Joseph R Ecker	"Jul 14, 2016"
GSM2099588	Ru4-16 (9768)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099588/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664934	SRX1664934	Joseph R Ecker	"Jul 14, 2016"
GSM2099589	HE-1 (9769)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099589/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664935	SRX1664935	Joseph R Ecker	"Jul 14, 2016"
GSM2099590	KBG2-13 (9770)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099590/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664936	SRX1664936	Joseph R Ecker	"Jul 14, 2016"
GSM2099591	Pfn-N2.2-6 (9771)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099591/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664937	SRX1664937	Joseph R Ecker	"Jul 14, 2016"
GSM2099592	Hof-1 (9772)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099592/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664938	SRX1664938	Joseph R Ecker	"Jul 14, 2016"
GSM2099593	Alt-1 (9774)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099593/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664939	SRX1664939	Joseph R Ecker	"Jul 14, 2016"
GSM2099594	Berg-1 (9775)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099594/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664940	SRX1664940	Joseph R Ecker	"Jul 14, 2016"
